Product,Category,Date,Month,Hour,Department,ip,url
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 19:36,Sep,19,footwear ,119.72.67.59,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:36,Sep,19,golf ,135.81.189.157,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Pelican Sunstream 100 Kayak,water sports,9/2/2017 19:37,Sep,19,fan shop ,34.170.4.245,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 19:37,Sep,19,footwear ,9.72.127.207,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 19:38,Sep,19,apparel ,72.216.77.160,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:38,Sep,19,footwear ,185.24.234.120,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:38,Sep,19,golf ,51.150.183.225,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:39,Sep,19,golf ,208.39.249.246,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:39,Sep,19,apparel ,49.144.48.51,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 19:39,Sep,19,apparel ,90.217.74.179,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:39,Sep,19,apparel ,18.186.100.216,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Merrell Women's Siren Mid Waterproof Hiking B,men's golf clubs,9/2/2017 19:40,Sep,19,outdoors ,156.30.31.236,/department/outdoors/category/men's%20golf%20clubs/product/Merrell%20Women's%20Siren%20Mid%20Waterproof%20Hiking%20B
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:40,Sep,19,apparel ,159.59.229.52,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:40,Sep,19,golf ,147.105.94.58,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 19:41,Sep,19,fitness ,86.207.64.213,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 19:41,Sep,19,fitness ,49.144.48.51,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 19:41,Sep,19,fan shop ,10.184.28.55,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
SOLE E35 Elliptical,strength training,9/2/2017 19:42,Sep,19,footwear ,217.173.76.117,/department/footwear/category/strength%20training/product/SOLE%20E35%20Elliptical
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:42,Sep,19,apparel ,119.72.67.59,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:43,Sep,19,golf ,69.214.176.127,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:43,Sep,19,footwear ,143.158.23.229,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Under Armour Women's Ignite Slide,electronics,9/2/2017 19:43,Sep,19,footwear ,90.217.74.179,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
Pelican Sunstream 100 Kayak,water sports,9/2/2017 19:44,Sep,19,fan shop ,17.73.57.142,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
SOLE E25 Elliptical,basketball,9/2/2017 19:44,Sep,19,fitness ,133.128.79.14,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:44,Sep,19,footwear ,104.219.210.95,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:45,Sep,19,golf ,156.30.31.236,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt/add_to_cart
SOLE E25 Elliptical,basketball,9/2/2017 19:45,Sep,19,fitness ,133.128.79.14,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 19:45,Sep,19,apparel ,162.29.118.57,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:45,Sep,19,golf ,217.238.115.175,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:46,Sep,19,footwear ,103.59.21.101,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
SOLE E35 Elliptical,strength training,9/2/2017 19:47,Sep,19,footwear ,68.54.144.54,/department/footwear/category/strength%20training/product/SOLE%20E35%20Elliptical/add_to_cart
Pelican Sunstream 100 Kayak,water sports,9/2/2017 19:47,Sep,19,fan shop ,64.74.136.7,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
Pelican Sunstream 100 Kayak,water sports,9/2/2017 19:47,Sep,19,fan shop ,32.248.180.124,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:47,Sep,19,golf ,202.170.90.51,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
The North Face Women's Recon Backpack,hunting & shooting,9/2/2017 19:47,Sep,19,fan shop ,86.207.64.213,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 19:48,Sep,19,footwear ,80.189.185.105,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:49,Sep,19,apparel ,104.143.73.5,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:49,Sep,19,golf ,142.189.117.175,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 19:49,Sep,19,footwear ,101.42.99.120,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 19:49,Sep,19,apparel ,32.248.180.124,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:50,Sep,19,golf ,209.59.136.121,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:50,Sep,19,footwear ,49.144.48.51,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:50,Sep,19,golf ,190.159.154.1,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
The North Face Women's Recon Backpack,hunting & shooting,9/2/2017 19:52,Sep,19,fan shop ,104.219.210.95,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack/add_to_cart
SOLE E35 Elliptical,strength training,9/2/2017 19:52,Sep,19,footwear ,137.238.96.148,/department/footwear/category/strength%20training/product/SOLE%20E35%20Elliptical
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 19:52,Sep,19,footwear ,210.202.195.189,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 19:52,Sep,19,footwear ,190.172.247.234,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 19:53,Sep,19,golf ,121.84.75.111,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:53,Sep,19,golf ,10.184.28.55,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:53,Sep,19,golf ,121.84.75.111,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:53,Sep,19,footwear ,138.139.231.216,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:53,Sep,19,golf ,57.161.53.98,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Glove It Women's Mod Oval Golf Glove,golf balls,9/2/2017 19:54,Sep,19,outdoors ,69.214.176.127,/department/outdoors/category/golf%20balls/product/Glove%20It%20Women's%20Mod%20Oval%20Golf%20Glove
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 19:54,Sep,19,golf ,52.235.152.251,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:55,Sep,19,footwear ,133.128.79.14,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 19:55,Sep,19,golf ,16.101.220.13,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 19:55,Sep,19,fan shop ,97.197.163.200,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Glove It Imperial Golf Towel,trade-in,9/2/2017 19:55,Sep,19,outdoors ,216.16.125.140,/department/outdoors/category/trade-in/product/Glove%20It%20Imperial%20Golf%20Towel
adidas Kids' F5 Messi FG Soccer Cleat,baseball & softball,9/2/2017 19:55,Sep,19,fitness ,79.173.182.111,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:56,Sep,19,footwear ,10.184.28.55,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Merrell Women's Siren Mid Waterproof Hiking B,men's golf clubs,9/2/2017 19:56,Sep,19,outdoors ,190.172.247.234,/department/outdoors/category/men's%20golf%20clubs/product/Merrell%20Women's%20Siren%20Mid%20Waterproof%20Hiking%20B/add_to_cart
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 19:58,Sep,19,fitness ,96.232.152.136,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 19:58,Sep,19,footwear ,10.184.28.55,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
LIJA Women's Button Golf Dress,golf shoes,9/2/2017 20:00,Sep,20,outdoors ,52.235.152.251,/department/outdoors/category/golf%20shoes/product/LIJA%20Women's%20Button%20Golf%20Dress
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 20:00,Sep,20,apparel ,131.17.123.87,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 20:00,Sep,20,footwear ,121.84.75.111,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:01,Sep,20,footwear ,133.128.79.14,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack/add_to_cart
Glove It Women's Mod Oval Golf Glove,golf balls,9/2/2017 20:01,Sep,20,outdoors ,49.144.48.51,/department/outdoors/category/golf%20balls/product/Glove%20It%20Women's%20Mod%20Oval%20Golf%20Glove/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:03,Sep,20,apparel ,201.228.85.182,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 20:04,Sep,20,footwear ,217.238.115.175,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Bridgestone e6 Straight Distance NFL San Dieg,electronics,9/2/2017 20:04,Sep,20,outdoors ,177.159.95.162,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20San%20Dieg
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 20:04,Sep,20,footwear ,37.18.208.105,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 20:04,Sep,20,footwear ,148.34.87.109,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 20:05,Sep,20,outdoors ,215.12.81.132,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 20:05,Sep,20,outdoors ,97.17.212.23,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:06,Sep,20,fan shop ,32.248.180.124,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:06,Sep,20,fitness ,180.40.100.143,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr/add_to_cart
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:07,Sep,20,fitness ,10.184.28.55,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:08,Sep,20,apparel ,16.101.220.13,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:08,Sep,20,outdoors ,137.238.96.148,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:08,Sep,20,golf ,97.17.212.23,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 20:09,Sep,20,outdoors ,34.170.4.245,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid
Under Armour Women's Ignite Slide,electronics,9/2/2017 20:09,Sep,20,footwear ,25.250.17.96,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:09,Sep,20,fan shop ,52.235.152.251,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 20:10,Sep,20,fitness ,104.143.73.5,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:11,Sep,20,outdoors ,90.217.74.179,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:12,Sep,20,fan shop ,208.39.249.246,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:12,Sep,20,apparel ,64.74.136.7,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:12,Sep,20,golf ,190.172.247.234,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 20:12,Sep,20,footwear ,172.188.79.131,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:13,Sep,20,outdoors ,157.52.19.247,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 20:13,Sep,20,fitness ,16.101.220.13,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:14,Sep,20,golf ,51.150.183.225,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee/add_to_cart
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:14,Sep,20,fitness ,90.217.74.179,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:14,Sep,20,fitness ,147.105.94.58,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:15,Sep,20,fitness ,59.99.134.73,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/2/2017 20:15,Sep,20,fan shop ,86.20.207.130,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Stiga Master Series ST3100 Competition Indoor,hockey,9/2/2017 20:16,Sep,20,fitness ,59.99.134.73,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
Titleist Pro V1x High Numbers Personalized Go,electronics,9/2/2017 20:16,Sep,20,outdoors ,10.184.28.55,/department/outdoors/category/electronics/product/Titleist%20Pro%20V1x%20High%20Numbers%20Personalized%20Go/add_to_cart
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:16,Sep,20,footwear ,195.148.48.196,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:16,Sep,20,outdoors ,97.17.212.23,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter/add_to_cart
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:17,Sep,20,fan shop ,34.170.4.245,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:18,Sep,20,apparel ,9.72.127.207,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:18,Sep,20,fitness ,37.214.181.25,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:19,Sep,20,footwear ,218.162.92.30,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack/add_to_cart
adidas Brazuca 2017 Official Match Ball,baseball & softball,9/2/2017 20:19,Sep,20,fitness ,190.159.154.1,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball/add_to_cart
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 20:19,Sep,20,outdoors ,90.217.74.179,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel/add_to_cart
Stiga Master Series ST3100 Competition Indoor,hockey,9/2/2017 20:20,Sep,20,fitness ,49.144.48.51,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 20:20,Sep,20,apparel ,155.104.197.76,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:21,Sep,20,fitness ,204.57.236.172,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 20:21,Sep,20,golf ,26.192.246.62,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:21,Sep,20,fitness ,215.219.226.107,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:21,Sep,20,outdoors ,103.59.21.101,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:21,Sep,20,fan shop ,157.52.19.247,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 20:22,Sep,20,footwear ,165.138.191.157,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 20:22,Sep,20,fan shop ,199.38.173.165,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:23,Sep,20,fan shop ,59.99.134.73,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Under Armour Women's Ignite Slide,electronics,9/2/2017 20:23,Sep,20,footwear ,29.222.218.84,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
adidas Brazuca 2017 Official Match Ball,baseball & softball,9/2/2017 20:24,Sep,20,fitness ,137.238.96.148,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
Polar FT4 Heart Rate Monitor,kids' golf clubs,9/2/2017 20:24,Sep,20,outdoors ,101.42.99.120,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20FT4%20Heart%20Rate%20Monitor
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:24,Sep,20,golf ,137.238.96.148,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 20:25,Sep,20,apparel ,159.59.229.52,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:25,Sep,20,apparel ,96.232.152.136,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:25,Sep,20,fitness ,119.72.67.59,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:26,Sep,20,fitness ,190.159.154.1,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:26,Sep,20,outdoors ,86.207.64.213,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter/add_to_cart
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:27,Sep,20,footwear ,109.171.111.49,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Under Armour Women's Ignite Slide,electronics,9/2/2017 20:27,Sep,20,footwear ,46.149.208.87,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:27,Sep,20,fan shop ,109.211.71.24,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
